0:0:0:0:0:0:0:1 - - [17/Jul/2021:07:42:06 +0530] "GET /trustworthy_evote/index.html HTTP/1.1" 200 15168
0:0:0:0:0:0:0:1 - - [17/Jul/2021:07:49:54 +0530] "GET /trustworthy_evote/eclogin.jsp HTTP/1.1" 200 4915
0:0:0:0:0:0:0:1 - - [17/Jul/2021:07:49:54 +0530] "GET /trustworthy_evote/assets/js/jquery.min.js HTTP/1.1" 404 1076
0:0:0:0:0:0:0:1 - - [17/Jul/2021:07:49:54 +0530] "GET /trustworthy_evote/assets/js/skel.min.js HTTP/1.1" 404 1072
0:0:0:0:0:0:0:1 - - [17/Jul/2021:07:49:54 +0530] "GET /trustworthy_evote/assets/js/util.js HTTP/1.1" 404 1064
0:0:0:0:0:0:0:1 - - [17/Jul/2021:07:49:54 +0530] "GET /trustworthy_evote/assets/js/skel.min.js HTTP/1.1" 404 1072
0:0:0:0:0:0:0:1 - - [17/Jul/2021:07:49:54 +0530] "GET /trustworthy_evote/assets/js/util.js HTTP/1.1" 404 1064
0:0:0:0:0:0:0:1 - - [17/Jul/2021:07:58:14 +0530] "POST /trustworthy_evote/eclogindb.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Jul/2021:07:58:14 +0530] "GET /trustworthy_evote/ec.jsp HTTP/1.1" 200 9155
0:0:0:0:0:0:0:1 - - [17/Jul/2021:07:58:15 +0530] "GET /trustworthy_evote/assets/js/jquery.min.js HTTP/1.1" 404 1076
0:0:0:0:0:0:0:1 - - [17/Jul/2021:07:58:15 +0530] "GET /trustworthy_evote/assets/js/util.js HTTP/1.1" 404 1064
0:0:0:0:0:0:0:1 - - [17/Jul/2021:07:58:15 +0530] "GET /trustworthy_evote/assets/js/skel.min.js HTTP/1.1" 404 1072
0:0:0:0:0:0:0:1 - - [17/Jul/2021:07:58:15 +0530] "GET /trustworthy_evote/assets/js/jquery.min.js HTTP/1.1" 404 1076
0:0:0:0:0:0:0:1 - - [17/Jul/2021:07:58:15 +0530] "GET /trustworthy_evote/assets/js/skel.min.js HTTP/1.1" 404 1072
0:0:0:0:0:0:0:1 - - [17/Jul/2021:07:58:15 +0530] "GET /trustworthy_evote/assets/js/util.js HTTP/1.1" 404 1064
0:0:0:0:0:0:0:1 - - [17/Jul/2021:07:58:18 +0530] "GET /trustworthy_evote/chart.jsp HTTP/1.1" 200 5873
0:0:0:0:0:0:0:1 - - [17/Jul/2021:07:58:18 +0530] "GET /trustworthy_evote/assets/js/skel.min.js HTTP/1.1" 404 1072
0:0:0:0:0:0:0:1 - - [17/Jul/2021:07:58:18 +0530] "GET /trustworthy_evote/assets/js/util.js HTTP/1.1" 404 1064
0:0:0:0:0:0:0:1 - - [17/Jul/2021:07:58:18 +0530] "GET /trustworthy_evote/assets/js/jquery.min.js HTTP/1.1" 404 1076
0:0:0:0:0:0:0:1 - - [17/Jul/2021:07:58:18 +0530] "GET /trustworthy_evote/assets/js/jquery.min.js HTTP/1.1" 404 1076
0:0:0:0:0:0:0:1 - - [17/Jul/2021:07:58:18 +0530] "GET /trustworthy_evote/assets/js/skel.min.js HTTP/1.1" 404 1072
0:0:0:0:0:0:0:1 - - [17/Jul/2021:07:58:18 +0530] "GET /trustworthy_evote/assets/js/util.js HTTP/1.1" 404 1064
0:0:0:0:0:0:0:1 - - [17/Jul/2021:07:58:21 +0530] "GET /trustworthy_evote/chart.jsp?type=bar HTTP/1.1" 200 5872
0:0:0:0:0:0:0:1 - - [17/Jul/2021:07:58:22 +0530] "GET /trustworthy_evote/assets/js/skel.min.js HTTP/1.1" 404 1072
0:0:0:0:0:0:0:1 - - [17/Jul/2021:07:58:22 +0530] "GET /trustworthy_evote/assets/js/jquery.min.js HTTP/1.1" 404 1076
0:0:0:0:0:0:0:1 - - [17/Jul/2021:07:58:22 +0530] "GET /trustworthy_evote/assets/js/util.js HTTP/1.1" 404 1064
0:0:0:0:0:0:0:1 - - [17/Jul/2021:07:58:22 +0530] "GET /trustworthy_evote/assets/js/skel.min.js HTTP/1.1" 404 1072
0:0:0:0:0:0:0:1 - - [17/Jul/2021:07:58:22 +0530] "GET /trustworthy_evote/assets/js/util.js HTTP/1.1" 404 1064
0:0:0:0:0:0:0:1 - - [17/Jul/2021:07:58:25 +0530] "GET /trustworthy_evote/chart.jsp?type=spline HTTP/1.1" 200 5875
0:0:0:0:0:0:0:1 - - [17/Jul/2021:07:58:25 +0530] "GET /trustworthy_evote/assets/js/jquery.min.js HTTP/1.1" 404 1076
0:0:0:0:0:0:0:1 - - [17/Jul/2021:07:58:25 +0530] "GET /trustworthy_evote/assets/js/skel.min.js HTTP/1.1" 404 1072
0:0:0:0:0:0:0:1 - - [17/Jul/2021:07:58:25 +0530] "GET /trustworthy_evote/assets/js/util.js HTTP/1.1" 404 1064
0:0:0:0:0:0:0:1 - - [17/Jul/2021:07:58:30 +0530] "GET /trustworthy_evote/chart.jsp?type=pie HTTP/1.1" 200 5872
0:0:0:0:0:0:0:1 - - [17/Jul/2021:07:58:30 +0530] "GET /trustworthy_evote/assets/js/skel.min.js HTTP/1.1" 404 1072
0:0:0:0:0:0:0:1 - - [17/Jul/2021:07:58:30 +0530] "GET /trustworthy_evote/assets/js/jquery.min.js HTTP/1.1" 404 1076
0:0:0:0:0:0:0:1 - - [17/Jul/2021:07:58:30 +0530] "GET /trustworthy_evote/assets/js/util.js HTTP/1.1" 404 1064
0:0:0:0:0:0:0:1 - - [17/Jul/2021:07:58:39 +0530] "GET /trustworthy_evote/chart.jsp?type=bar HTTP/1.1" 200 5872
0:0:0:0:0:0:0:1 - - [17/Jul/2021:07:58:39 +0530] "GET /trustworthy_evote/assets/js/skel.min.js HTTP/1.1" 404 1072
0:0:0:0:0:0:0:1 - - [17/Jul/2021:07:58:39 +0530] "GET /trustworthy_evote/assets/js/jquery.min.js HTTP/1.1" 404 1076
0:0:0:0:0:0:0:1 - - [17/Jul/2021:07:58:39 +0530] "GET /trustworthy_evote/assets/js/util.js HTTP/1.1" 404 1064
0:0:0:0:0:0:0:1 - - [17/Jul/2021:07:58:43 +0530] "GET /trustworthy_evote/candidate.jsp HTTP/1.1" 200 7344
0:0:0:0:0:0:0:1 - - [17/Jul/2021:07:58:43 +0530] "GET /trustworthy_evote/assets/js/jquery.min.js HTTP/1.1" 404 1076
0:0:0:0:0:0:0:1 - - [17/Jul/2021:07:58:43 +0530] "GET /trustworthy_evote/assets/js/skel.min.js HTTP/1.1" 404 1072
0:0:0:0:0:0:0:1 - - [17/Jul/2021:07:58:43 +0530] "GET /trustworthy_evote/assets/js/util.js HTTP/1.1" 404 1064
0:0:0:0:0:0:0:1 - - [17/Jul/2021:07:58:43 +0530] "GET /trustworthy_evote/assets/js/jquery.min.js HTTP/1.1" 404 1076
0:0:0:0:0:0:0:1 - - [17/Jul/2021:07:58:43 +0530] "GET /trustworthy_evote/assets/js/skel.min.js HTTP/1.1" 404 1072
0:0:0:0:0:0:0:1 - - [17/Jul/2021:07:58:43 +0530] "GET /trustworthy_evote/assets/js/util.js HTTP/1.1" 404 1064
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:00:13 +0530] "POST /trustworthy_evote/candb.jsp HTTP/1.1" 200 392
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:00:15 +0530] "GET /trustworthy_evote/candidate.jsp HTTP/1.1" 200 7344
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:00:15 +0530] "GET /trustworthy_evote/assets/js/jquery.min.js HTTP/1.1" 404 1076
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:00:15 +0530] "GET /trustworthy_evote/assets/js/skel.min.js HTTP/1.1" 404 1072
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:00:15 +0530] "GET /trustworthy_evote/assets/js/util.js HTTP/1.1" 404 1064
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:00:18 +0530] "GET /trustworthy_evote/viewcan.jsp HTTP/1.1" 200 7737
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:00:18 +0530] "GET /trustworthy_evote/Document/police-badge-8-567360.png HTTP/1.1" 200 21374
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:00:18 +0530] "GET /trustworthy_evote/assets/js/skel.min.js HTTP/1.1" 404 1072
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:00:18 +0530] "GET /trustworthy_evote/assets/js/jquery.min.js HTTP/1.1" 404 1076
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:00:18 +0530] "GET /trustworthy_evote/Document/2.png HTTP/1.1" 200 19961
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:00:18 +0530] "GET /trustworthy_evote/assets/js/util.js HTTP/1.1" 404 1064
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:00:18 +0530] "GET /trustworthy_evote/Document/3.png HTTP/1.1" 200 99419
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:00:18 +0530] "GET /trustworthy_evote/Document/book.png HTTP/1.1" 200 235648
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:00:18 +0530] "GET /trustworthy_evote/assets/js/skel.min.js HTTP/1.1" 404 1072
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:00:18 +0530] "GET /trustworthy_evote/Document/key.png HTTP/1.1" 200 6884
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:00:18 +0530] "GET /trustworthy_evote/Document/fish.png HTTP/1.1" 200 8002
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:00:18 +0530] "GET /trustworthy_evote/Document/torch.png HTTP/1.1" 200 7693
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:00:18 +0530] "GET /trustworthy_evote/assets/js/util.js HTTP/1.1" 404 1064
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:00:18 +0530] "GET /trustworthy_evote/Document/6.png HTTP/1.1" 200 4969
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:00:18 +0530] "GET /trustworthy_evote/Document/duck.png HTTP/1.1" 200 4288
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:00:18 +0530] "GET /trustworthy_evote/Document/school.png HTTP/1.1" 200 10495
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:00:19 +0530] "GET /trustworthy_evote/Document/Chocolate.jpg HTTP/1.1" 200 15062
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:00:19 +0530] "GET /trustworthy_evote/Document/4.jpg HTTP/1.1" 200 6650
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:00:27 +0530] "GET /trustworthy_evote/chart.jsp HTTP/1.1" 200 5873
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:00:27 +0530] "GET /trustworthy_evote/assets/js/jquery.min.js HTTP/1.1" 404 1076
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:00:27 +0530] "GET /trustworthy_evote/assets/js/skel.min.js HTTP/1.1" 404 1072
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:00:27 +0530] "GET /trustworthy_evote/assets/js/util.js HTTP/1.1" 404 1064
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:00:32 +0530] "GET /trustworthy_evote/ec.jsp HTTP/1.1" 200 9155
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:00:32 +0530] "GET /trustworthy_evote/assets/js/jquery.min.js HTTP/1.1" 404 1076
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:00:32 +0530] "GET /trustworthy_evote/assets/js/skel.min.js HTTP/1.1" 404 1072
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:00:32 +0530] "GET /trustworthy_evote/assets/js/util.js HTTP/1.1" 404 1064
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:00:32 +0530] "GET /trustworthy_evote/assets/js/skel.min.js HTTP/1.1" 404 1072
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:00:32 +0530] "GET /trustworthy_evote/assets/js/util.js HTTP/1.1" 404 1064
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:02:20 +0530] "GET /trustworthy_evote/eclogin.jsp HTTP/1.1" 200 4915
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:02:20 +0530] "GET /trustworthy_evote/assets/js/jquery.min.js HTTP/1.1" 404 1076
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:02:20 +0530] "GET /trustworthy_evote/assets/js/skel.min.js HTTP/1.1" 404 1072
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:02:20 +0530] "GET /trustworthy_evote/assets/js/util.js HTTP/1.1" 404 1064
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:02:20 +0530] "GET /trustworthy_evote/assets/js/jquery.min.js HTTP/1.1" 404 1076
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:02:20 +0530] "GET /trustworthy_evote/assets/js/skel.min.js HTTP/1.1" 404 1072
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:02:20 +0530] "GET /trustworthy_evote/assets/js/util.js HTTP/1.1" 404 1064
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:02:23 +0530] "GET /trustworthy_evote/userlogin.jsp HTTP/1.1" 200 4935
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:02:23 +0530] "GET /trustworthy_evote/assets/js/jquery.min.js HTTP/1.1" 404 1076
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:02:23 +0530] "GET /trustworthy_evote/assets/js/skel.min.js HTTP/1.1" 404 1072
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:02:23 +0530] "GET /trustworthy_evote/assets/js/util.js HTTP/1.1" 404 1064
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:02:26 +0530] "GET /trustworthy_evote/userregistration.jsp HTTP/1.1" 200 4868
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:02:27 +0530] "GET /trustworthy_evote/assets/js/jquery.min.js HTTP/1.1" 404 1076
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:02:27 +0530] "GET /trustworthy_evote/assets/js/skel.min.js HTTP/1.1" 404 1072
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:02:27 +0530] "GET /trustworthy_evote/assets/js/util.js HTTP/1.1" 404 1064
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:02:27 +0530] "GET /trustworthy_evote/assets/js/jquery.min.js HTTP/1.1" 404 1076
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:02:27 +0530] "GET /trustworthy_evote/assets/js/skel.min.js HTTP/1.1" 404 1072
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:02:27 +0530] "GET /trustworthy_evote/assets/js/util.js HTTP/1.1" 404 1064
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:02:46 +0530] "POST /trustworthy_evote/userregdb.jsp HTTP/1.1" 200 406
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:02:48 +0530] "GET /trustworthy_evote/userregistration.jsp HTTP/1.1" 200 4868
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:02:48 +0530] "GET /trustworthy_evote/assets/js/jquery.min.js HTTP/1.1" 404 1076
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:02:48 +0530] "GET /trustworthy_evote/assets/js/skel.min.js HTTP/1.1" 404 1072
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:02:48 +0530] "GET /trustworthy_evote/assets/js/util.js HTTP/1.1" 404 1064
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:02:50 +0530] "GET /trustworthy_evote/userlogin.jsp HTTP/1.1" 200 4935
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:02:50 +0530] "GET /trustworthy_evote/assets/js/jquery.min.js HTTP/1.1" 404 1076
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:02:50 +0530] "GET /trustworthy_evote/assets/js/skel.min.js HTTP/1.1" 404 1072
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:02:50 +0530] "GET /trustworthy_evote/assets/js/util.js HTTP/1.1" 404 1064
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:03:05 +0530] "POST /trustworthy_evote/userlogindb.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:03:05 +0530] "GET /trustworthy_evote/user.jsp HTTP/1.1" 200 5483
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:03:05 +0530] "GET /trustworthy_evote/assets/js/jquery.min.js HTTP/1.1" 404 1076
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:03:05 +0530] "GET /trustworthy_evote/assets/js/skel.min.js HTTP/1.1" 404 1072
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:03:05 +0530] "GET /trustworthy_evote/assets/js/util.js HTTP/1.1" 404 1064
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:03:05 +0530] "GET /trustworthy_evote/images/click-me-button.png HTTP/1.1" 200 6973
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:03:20 +0530] "GET /trustworthy_evote/userlogin.jsp HTTP/1.1" 200 4935
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:03:20 +0530] "GET /trustworthy_evote/assets/js/skel.min.js HTTP/1.1" 404 1072
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:03:20 +0530] "GET /trustworthy_evote/assets/js/jquery.min.js HTTP/1.1" 404 1076
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:03:20 +0530] "GET /trustworthy_evote/assets/js/util.js HTTP/1.1" 404 1064
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:07:59 +0530] "GET /trustworthy_evote/assets/js/skel.min.js HTTP/1.1" 404 1072
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:07:59 +0530] "GET /trustworthy_evote/assets/js/util.js HTTP/1.1" 404 1064
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:07:59 +0530] "GET /trustworthy_evote/assets/js/jquery.min.js HTTP/1.1" 404 1076
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:07:59 +0530] "GET /trustworthy_evote/assets/js/skel.min.js HTTP/1.1" 404 1072
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:07:59 +0530] "GET /trustworthy_evote/assets/js/util.js HTTP/1.1" 404 1064
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:08:02 +0530] "GET /trustworthy_evote/eclogin.jsp HTTP/1.1" 200 4915
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:08:03 +0530] "GET /trustworthy_evote/assets/js/skel.min.js HTTP/1.1" 404 1072
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:08:03 +0530] "GET /trustworthy_evote/assets/js/jquery.min.js HTTP/1.1" 404 1076
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:08:03 +0530] "GET /trustworthy_evote/assets/js/util.js HTTP/1.1" 404 1064
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:08:03 +0530] "GET /trustworthy_evote/assets/js/jquery.min.js HTTP/1.1" 404 1076
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:08:03 +0530] "GET /trustworthy_evote/assets/js/skel.min.js HTTP/1.1" 404 1072
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:08:03 +0530] "GET /trustworthy_evote/assets/js/util.js HTTP/1.1" 404 1064
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:08:19 +0530] "POST /trustworthy_evote/eclogindb.jsp HTTP/1.1" 200 399
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:08:21 +0530] "GET /trustworthy_evote/eclogin.jsp HTTP/1.1" 200 4915
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:08:21 +0530] "GET /trustworthy_evote/assets/js/jquery.min.js HTTP/1.1" 404 1076
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:08:21 +0530] "GET /trustworthy_evote/assets/js/skel.min.js HTTP/1.1" 404 1072
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:08:21 +0530] "GET /trustworthy_evote/assets/js/util.js HTTP/1.1" 404 1064
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:08:21 +0530] "GET /trustworthy_evote/assets/js/jquery.min.js HTTP/1.1" 404 1076
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:08:21 +0530] "GET /trustworthy_evote/assets/js/skel.min.js HTTP/1.1" 404 1072
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:08:21 +0530] "GET /trustworthy_evote/assets/js/util.js HTTP/1.1" 404 1064
0:0:0:0:0:0:0:1 - - [17/Jul/2021:08:08:46 +0530] "POST /trustworthy_evote/eclogindb.jsp HTTP/1.1" 302 -
